El valor objetivo es de: 0.0
"U_j[1]","118.0"
"U_j[2]","271.0"
"U_j[3]","114.0"
"U_j[4]","255.0"
"U_j[5]","310.0"
"U_j[6]","222.0"
"U_j[7]","101.0"
"U_j[8]","207.0"
"U_j[9]","164.0"
"U_j[10]","242.0"
"U_j[11]","108.0"
"U_j[12]","158.0"
"U_j[13]","34.0"
"U_j[14]","82.0"
"U_j[15]","80.0"
"U_j[16]","127.0"
"U_j[17]","54.0"
"U_j[18]","239.0"
"U_j[19]","284.0"
"U_j[20]","300.0"
"U_j[21]","129.0"
"U_j[22]","131.0"
"U_j[23]","117.0"
"U_j[24]","183.0"
"U_j[25]","335.0"
"U_j[26]","61.0"
"U_j[27]","234.0"
"U_j[28]","280.0"
"U_j[29]","98.0"
"U_j[30]","160.0"
"U_j[31]","277.0"
"U_j[32]","104.0"
"U_j[33]","156.0"
"U_j[34]","14.0"
"U_j[35]","30.0"
"U_j[36]","103.0"
"U_j[37]","70.0"
"U_j[38]","237.0"
"U_j[39]","205.0"
"U_j[40]","347.0"
"U_j[41]","364.0"
"U_j[42]","325.0"
"U_j[43]","186.0"
"U_j[44]","58.0"
"U_j[45]","214.0"
"U_j[46]","148.0"
"U_j[47]","212.0"
"U_j[48]","363.0"
"U_j[49]","325.0"
"U_j[50]","351.0"
"U_j[51]","139.0"
"U_j[52]","1.0"
"U_j[53]","315.0"
"U_j[54]","150.0"
"U_j[55]","132.0"
"U_j[56]","327.0"
"U_j[57]","318.0"
"U_j[58]","330.0"
"U_j[59]","268.0"
"U_j[60]","155.0"
"U_j[61]","135.0"
"U_j[62]","85.0"
"U_j[63]","74.0"
"U_j[64]","338.0"
"U_j[65]","249.0"
"U_j[66]","352.0"
"U_j[67]","245.0"
"U_j[68]","224.0"
"U_j[69]","159.0"
"U_j[70]","211.0"
"U_j[71]","72.0"
"U_j[72]","235.0"
"U_j[73]","295.0"
"U_j[74]","2.0"
"U_j[75]","167.0"
"U_j[76]","179.0"
"U_j[77]","132.0"
"U_j[78]","272.0"
"U_j[79]","354.0"
"U_j[80]","136.0"
"U_j[81]","132.0"
"U_j[82]","349.0"
"U_j[83]","35.0"
"U_j[84]","251.0"
"U_j[85]","243.0"
"U_j[86]","22.0"
"U_j[87]","88.0"
"U_j[88]","151.0"
"U_j[89]","73.0"
"U_j[90]","130.0"
"U_j[91]","265.0"
"U_j[92]","47.0"
"U_j[93]","183.0"
"U_j[94]","259.0"
"U_j[95]","270.0"
"U_j[96]","155.0"
"U_j[97]","75.0"
"U_j[98]","275.0"
"U_j[99]","187.0"
"U_j[100]","216.0"
"U_j[101]","281.0"
"U_j[102]","309.0"
"U_j[103]","308.0"
"U_j[104]","118.0"
"U_j[105]","300.0"
"U_j[106]","188.0"
"U_j[107]","344.0"
"U_j[108]","134.0"
"U_j[109]","163.0"
"U_j[110]","64.0"
"U_j[111]","188.0"
"U_j[112]","260.0"
"U_j[113]","248.0"
"U_j[114]","327.0"
"U_j[115]","231.0"
"U_j[116]","265.0"
"U_j[117]","275.0"
"U_j[118]","242.0"
"U_j[119]","159.0"
"U_j[120]","146.0"
"U_j[121]","267.0"
"U_j[122]","244.0"
"U_j[123]","130.0"
"U_j[124]","44.0"
"U_j[125]","151.0"
"U_j[126]","126.0"
"U_j[127]","107.0"
"U_j[128]","141.0"
"U_j[129]","63.0"
"U_j[130]","32.0"
"U_j[131]","333.0"
"U_j[132]","324.0"
"U_j[133]","147.0"
"U_j[134]","247.0"
"U_j[135]","248.0"
"U_j[136]","272.0"
"U_j[137]","5.0"
"U_j[138]","275.0"
"U_j[139]","291.0"
"U_j[140]","127.0"
"U_j[141]","175.0"
"U_j[142]","144.0"
"U_j[143]","191.0"
"U_j[145]","44.0"
"U_j[146]","336.0"
"U_j[147]","96.0"
"U_j[148]","169.0"
"U_j[149]","158.0"
"U_j[150]","41.0"
"U_j[151]","138.0"
"U_j[152]","37.0"
"U_j[153]","83.0"
"U_j[154]","177.0"
"U_j[155]","280.0"
"U_j[156]","107.0"
"U_j[157]","300.0"
"U_j[158]","213.0"
"U_j[159]","191.0"
"U_j[160]","116.0"
"U_j[161]","274.0"
"U_j[162]","181.0"
"U_j[163]","237.0"
"U_j[164]","27.0"
"U_j[165]","308.0"
"U_j[166]","357.0"
"U_j[167]","128.0"
"U_j[168]","327.0"
"U_j[169]","208.0"
"U_j[170]","24.0"
"U_j[171]","214.0"
"U_j[172]","163.0"
"U_j[173]","30.0"
"U_j[174]","361.0"
"U_j[175]","187.0"
"U_j[176]","163.0"
"U_j[177]","44.0"
"U_j[178]","100.0"
"U_j[180]","120.0"
"U_j[181]","352.0"
"U_j[182]","212.0"
"U_j[183]","215.0"
"U_j[184]","47.0"
"U_j[185]","326.0"
"U_j[186]","147.0"
"U_j[187]","156.0"
"U_j[188]","17.0"
"U_j[189]","311.0"
"U_j[190]","224.0"
"U_j[191]","107.0"
"U_j[192]","300.0"
"U_j[193]","309.0"
"U_j[194]","234.0"
"U_j[195]","116.0"
"F_j[1]","1.0"
"F_j[2]","1.0"
"F_j[3]","1.0"
"F_j[4]","1.0"
"F_j[5]","1.0"
"F_j[6]","1.0"
"F_j[7]","1.0"
"F_j[8]","1.0"
"F_j[9]","1.0"
"F_j[10]","1.0"
"F_j[11]","1.0"
"F_j[12]","1.0"
"F_j[13]","1.0"
"F_j[14]","1.0"
"F_j[15]","1.0"
"F_j[16]","1.0"
"F_j[17]","1.0"
"F_j[18]","1.0"
"F_j[19]","1.0"
"F_j[20]","1.0"
"F_j[21]","1.0"
"F_j[22]","1.0"
"F_j[23]","1.0"
"F_j[24]","1.0"
"F_j[25]","1.0"
"F_j[26]","1.0"
"F_j[27]","1.0"
